ARTICOLO, LIST PRICE  
FR 601-W3M1,10.12
FR 601-W3M2,10.12
FR 601-W3M2T6,10.54
FR 601-W3M3,10.46
FR 601-W4,10.61
FR 601-X,9.68
FR 601-XM2,9.48
FR 602,9.04
FR 602-A,9.04
FR 602-K21,9.73
FR 602-K25,9.79
FR 602-M1,8.84
FR 602-M2,8.84
FR 602-M2R23,9.42
FR 602-M2T6,9.26
FR 602-W3,11.21
FR 602-W3K70,16.97
FR 602-W3M1,11.01
FR 602-W3M2,11.01
FR 602-W3XM1,11.99
FR 602-X,9.91
FR 602-XM2,9.71
FR 605,9.04
FR 605-M1,8.84
FR 605-M2,8.84
FR 605-M2R23,9.42
FR 605-W3,11.22
FR 605-W3M2,11.02
FR 605-W3M2R23,11.6
FR 605-X,9.91
FR 605-XM2,9.71
FR 607,9.45
FR 607-M1,9.25
FR 607-M2,9.25
FR 607-W3,11.62
FR 607-W3A,11.62
FR 607-W3K21,12.31
FR 607-W3M2,11.42
FR 607-X,10.53
FR 607-XM2,10.33
FR 608,8.74
FR 608-A,8.74
FR 608-K11,9.26
FR 608-M2,8.54
FR 608-W3,10.91
FR 608-W3K11,11.43
FR 610,10.06
FR 610-M2,9.86
FR 612,9.97
FR 612-M2,9.77
FR 612-W3,12.15
FR 613,10.88
FR 613-M1,10.68
FR 613-M2,10.68
FR 613-W3,13.05
FR 614,8.56
FR 614-M2,8.36
FR 614-W3M2,10.54
FR 615,9.26
FR 615-A,9.26
FR 615-AR28,9.85
FR 615-K11,9.78
FR 615-K21,9.95
FR 615-K29,9.96
FR 615-K60,18.72
FR 615-K70,15.02
FR 615-M1,9.06
FR 615-M2,9.06
FR 615-M2P11,11.75
FR 615-M2R28,9.65
FR 615-M2V9,9.31
FR 615-V9,9.51
FR 615-W3,11.44
FR 615-W3K15,12.02
FR 615-W3M1,11.24
FR 615-W3M2,11.24
FR 615-W3M2K300,11.62
FR 615-W3M2P12,13.93
FR 615-W3M2R28,11.83
FR 615-W3M3,11.58
FR 615-W3XM2,11.83
FR 615-XM2,9.66
FR 615-XM2R28,10.24
FR 615-XR28,10.44
FR 616,9.94
FR 616-A,9.94
FR 616-M1,9.74
FR 616-M2,9.74
FR 616-M2P11,12.43
FR 616-M2V9,9.99
FR 616-P11,12.63
FR 616-W3,12.11
FR 616-W3M2,11.91
FR 616-W3M2P12,14.6
FR 617,10.63
FR 617-M2,10.43
FR 630,9.98
FR 630-A,9.98
FR 630-K21,10.67
FR 630-M2,9.78
FR 630-M2R24,10.75
FR 630-M3,10.12
FR 630-V9,10.23
FR 630-W3,14.8
FR 630-W3A,14.8
FR 630-W3K11,15.32
FR 630-W3K15,15.38
FR 630-W3K21,15.49
FR 630-W3M1,14.6
FR 630-W3M2,14.6
FR 630-W3M3,14.94
FR 630-XM2V38,10.95
FR 630-XV38,11.15
FR 631,10.27
FR 631-A,10.27
FR 631-M1,10.07
FR 631-M2,10.07
FR 631-M2K300R5,11.85
FR 631-M2R19,10.59
FR 631-M2R24,11.04
FR 631-R19,10.79
FR 631-R5,11.67
FR 631-V9,10.52
FR 631-W3,15.09
FR 631-W3A,15.09
FR 631-W3K70,20.85
FR 631-W3M1,14.89
FR 631-W3M2,14.89
FR 631-XM2V38,11.91
FR 631-XV38,12.11
FR 633,10.81
FR 633-M2,10.61
FR 634,11.3
FR 634-M2,11.1
FR 634-W3K11,16.64
FR 638,9.17
FR 638-E0V9,9.5
FR 638-K70,14.93
FR 638-M1,8.97
FR 638-M2,8.97
FR 638-W3,13.99
FR 638-W3K60,23.45
FR 638-W3K70,19.75
FR 638-W3M2,13.79
FR 638-W3M3,14.13
FR 638-W4,14.26
FR 650,10.8
FR 650-M1,10.6
FR 650-M2,10.6
FR 650-W3M3,15.76
FR 651,10.46
FR 651-K70,16.22
FR 651-K70V9,16.47
FR 651-M1,10.26
FR 651-M1R26,11.37
FR 651-M1V9,10.51
FR 651-M2,10.26
FR 651-M2R26,11.37
FR 651-M2R5,11.67
FR 651-R5,11.87
FR 651-V9,10.71
FR 651-W3,15.28
FR 651-W3M2,15.08
FR 651-W3M2R26,16.19
FR 651-W3M2R5,16.49
FR 651-XM2V38,12.01
FR 651-XV38,12.21
FR 652,10.46
FR 652-K11,10.98
FR 652-M2,10.26
FR 652-M2R26,11.37
FR 652-R5,11.87
FR 652-T6,10.88
FR 652-W3,15.28
FR 652-W3M1,15.08
FR 652-W3M2,15.08
FR 653-E0K70V9,21.35
FR 653-E0M1V9,15.39
FR 653-E0M2V9,15.14
FR 653-E0V9,15.34
FR 654,10.46
FR 654-K11,10.98
FR 654-K21,11.15
FR 654-K21V9,11.4
FR 654-K70,16.22
FR 654-K70V9,16.47
FR 654-M1R24,11.23
FR 654-M1R26,11.38
FR 654-M2,10.26
FR 654-M2R24,11.23
FR 654-M2R25,10.54
FR 654-M2R26,11.38
FR 654-M2R5,11.68
FR 654-R26,11.58
FR 654-R5,11.88
FR 654-V9,10.71
FR 654-W3,15.28
FR 654-W3M2,15.08
FR 654-W3M2R26,16.2
FR 654-W3M2R5,16.5
FR 654-W3R5,16.7
FR 654-XM2V38,12.01
FR 654-XR24V38,13.18
FR 654-XV38,12.21
FR 655,10.8
FR 655-A,10.8
FR 655-AR27,12.45
FR 655-AR27V9,12.7
FR 655-M1,10.6
FR 655-M1R26,11.71
FR 655-M2,10.6
FR 655-M2R24,11.57
FR 655-M2R26,11.71
FR 655-M2R27,12.25
FR 655-M2R5,12.01
FR 655-M3R23,11.86
FR 655-R26,11.91
FR 655-R27,12.45
FR 655-R5,12.21
FR 655-W3,15.62
FR 655-W3M1,15.42
FR 655-W3M1R26,16.53
FR 655-W3M1R27,17.07
FR 655-W3M2,15.42
FR 655-W3M2R24,16.39
FR 655-W3M2R26,16.53
FR 655-W3M2R27,17.07
FR 655-W3M2R5,16.83
FR 655-W3R5,17.03
FR 655-W4,15.89
FR 656,11.04
FR 656-K21,11.73
FR 656-K70R5T6,18.63
FR 656-M1,10.84
FR 656-M2,10.84
FR 656-M2R19,10.84
FR 656-M2R25,11.06
FR 656-M2R26,12.01
FR 656-M2R26T6,12.43
FR 656-M2R27,12.55
FR 656-M2R5,12.25
FR 656-M3,11.18
FR 656-M3R23,11.62
FR 656-R26,12.21
FR 656-R26T6,12.63
FR 656-R5,12.45
FR 656-W3,15.86
FR 656-W3K21,16.55
FR 656-W3M1R26,16.83
FR 656-W3M2,15.66
FR 656-W3M2R24,16.64
FR 656-W3M2R26,16.83
FR 656-W3M2R27,17.37
FR 656-W3M2R5,17.07
FR 656-W3M3,16
FR 656-W3R5,17.27
FR 656-XM2V38,12.61
FR 656-XV38,12.81
FR 657,10.46
FR 657-M1R26,11.37
FR 657-M2,10.26
FR 657-M3R23,11.02
FR 657-W3,15.28
FR 657-W3K60,24.74
FR 657-W3M2,15.08
FR 6608-M2,7.96
FR 6615-M2V9,8.73
FR 6638-M2,8.39
FR 6655-M2,10.02
FR 6655-M2R27,11.67
FR 6656-M2,10.26
FR 669,10.82
FR 6693,15.07
FR 6693-D1,16.22
FR 6693-D10M2,16.81
FR 6693-DM1K24,16.7
FR 6693-K29,15.77
FR 6693-M2,14.87
FR 6696-K70,23.25
FR 6696-M2,17.29
FR 669-M2,10.62
FR 66C1-M2,15.57
FR 66C2-M2,15.57
FR 66C3-M2,15.57
FR 66C4-M2,15.57
FR 66C5-M2,15.57
FR 6738-M2,8.4
FR 6755-M2,10.03
FR 676,12.39
FR 676-A,12.39
FR 676-E8,12.57
FR 676-M1,12.19
FR 676-M2,12.19
FR 676-T6,12.81
FR 6815-E20M2V9,9.41
FR 692,16.61
FR 692-D,17.76
FR 692-D1,17.76
FR 692-D10,18.55
FR 692-D11,19.8
FR 692-D1A,17.76
FR 692-D1K60,27.22
FR 692-D1K70,23.52
FR 692-D1M1,17.56
FR 692-D1M2,17.56
FR 692-D2,20.21
FR 692-D2K70,25.97
FR 692-D2M1,20.01
FR 692-D2M2,20.01
FR 692-D3,20.91
FR 692-D3A,20.91
FR 692-D5,18.08
FR 692-D5A,18.08
FR 692-D5M2,17.88
FR 692-D6,18.07
FR 692-D6A,18.07
FR 692-D6M1,17.87
FR 692-D7,20.46
FR 692-D7K70,26.22
FR 692-D8,21.44
FR 692-DA,17.76
FR 692-DK70,23.52
FR 692-DM2,17.56
FR 692-DM2K23,18.25
FR 692-E3,16.96
FR 692-E3D1,18.11
FR 692-E3D5,18.43
FR 692-E3K70,22.72
FR 692-K70,22.37
FR 692-M2,16.41
FR 692-X,17.54
FR 693,15.65
FR 693-A,15.65
FR 693-AK12,16.16
FR 693-D,16.8
FR 693-D1,16.8
FR 693-D10,17.59
FR 693-D10A,17.59
FR 693-D10M1,17.39
FR 693-D10M2,17.39
FR 693-D11,18.84
FR 693-D11M2,18.64
FR 693-D1A,16.8
FR 693-D1K11,17.32
FR 693-D1K21,17.49
FR 693-D1K400,17.31
FR 693-D1K60,26.26
FR 693-D1K70,22.56
FR 693-D1K70T6,22.98
FR 693-D1M1,16.6
FR 693-D1M2,16.6
FR 693-D1M2K70,22.36
FR 693-D1M2T6,17.02
FR 693-D1T6,17.22
FR 693-D1X,17.38
FR 693-D2,19.25
FR 693-D2K70,25.01
FR 693-D2M1,19.05
FR 693-D2M2,19.05
FR 693-D2X,19.83
FR 693-D2XM1,19.63
FR 693-D3,19.95
FR 693-D3K70,25.71
FR 693-D3M1,19.75
FR 693-D3M2,19.75
FR 693-D5,17.12
FR 693-D5K21,17.81
FR 693-D5M2,16.92
FR 693-D6,17.11
FR 693-D6A,17.11
FR 693-D6K21,17.8
FR 693-D6K70,22.87
FR 693-D6M2,16.91
FR 693-D6X,17.69
FR 693-D6XM1,17.49
FR 693-D7,19.5
FR 693-D7K21,20.19
FR 693-D7K70,25.26
FR 693-D7M2,19.3
FR 693-D7X,20.08
FR 693-D8,20.48
FR 693-D8K70,26.24
FR 693-D8M2,20.28
FR 693-D8M2T6,20.7
FR 693-DA,16.8
FR 693-DK21,17.49
FR 693-DK70,22.56
FR 693-DM1,16.6
FR 693-DM2,16.6
FR 693-E3,16
FR 693-E3D1,17.15
FR 693-E3D10,17.94
FR 693-E3D10XK21,19.21
FR 693-E3D1K21,17.84
FR 693-E3D1K70T6,23.33
FR 693-E3D1X,17.73
FR 693-E3D2,19.6
FR 693-E3D2M2,19.4
FR 693-E3D3,20.3
FR 693-E3DXK21,18.42
FR 693-E3K21,16.69
FR 693-E3K70,21.76
FR 693-E3M1,15.8
FR 693-E3M2,15.8
FR 693-E3X,16.58
FR 693-K11,16.17
FR 693-K21,16.34
FR 693-K400,16.16
FR 693-K60,25.11
FR 693-K70,21.41
FR 693-M1,15.45
FR 693-M2,15.45
FR 693-M2K70,21.21
FR 693-M2T6,15.87
FR 693-T6,16.07
FR 693-X,16.23
FR 693-XK21,16.92
FR 693-XM1,16.03
FR 693-XM2,16.03
FR 696,18.07
FR 696-L6M2,17.87
FR 696-L9M2,18.11
FR 696-M2,17.87
FR 6A1,8.17
FR 6A1-A,8.17
FR 6A1-M1,7.97
FR 6A1-M1K24,8.65
FR 6A1-M2,7.97
FR 6A1-T6,8.59
FR 6A1-X,8.39
FR 6A1-XM2,8.19
FR 6A2,9.04
FR 6A2-M2,8.84
FR 6A2-M2R23,9.42
FR 6A2-M2T6,9.26
FR 6A4,8.86
FR 6A4-M2,8.66
FR 6A5,9.04
FR 6A5-M1,8.84
FR 6A5-M2,8.84
FR 6A7,9.45
FR 6A7-K21,10.14
FR 6A7-M2,9.25
FR 6C1-A,16.35
FR 6C1-M2,16.15
FR 6C2,16.35
FR 6C2-M2,16.15
FR 6C3-M2,16.15
FR 6C4-A,16.35
FR 6C4-M2,16.15
FR 6C5-M2,16.15
FR 6E2-M2,11.67
FR 6E2-M2K60,28.97
FR 6E2-M2K70,22.22
FR 701,8.18
FR 701-K15,8.76
FR 701-K15V9,9.01
FR 701-K21,8.87
FR 701-M1,7.98
FR 701-M2,7.98
FR 702,9.07
FR 702-K70,14.83
FR 702-M2,8.87
FR 702-M2R23,9.45
FR 705,9.07
FR 705-M2,8.87
FR 707,9.48
FR 707-M1,9.28
FR 707-M2,9.28
FR 708,8.77
FR 708-M2,8.57
FR 710,10.09
FR 710-M2,9.89
FR 712,10
FR 712-M2,9.8
FR 713,10.91
FR 713-M2,10.71
FR 714,8.59
FR 714-M2,8.39
FR 715,9.29
FR 715-K70,15.05
FR 715-M2,9.09
FR 715-M2P11,11.78
FR 715-M2R28,9.68
FR 715-XR28,10.47
FR 716,9.97
FR 716-M2,9.77
FR 716-M2P11,12.46
FR 717,10.66
FR 717-M2,10.46
FR 720,9.54
FR 730,10.01
FR 730-M2,9.81
FR 731,10.3
FR 731-M1,10.1
FR 731-M2,10.1
FR 731-M2R23,10.79
FR 731-M2V9,10.35
FR 733,10.84
FR 733-M1,10.64
FR 733-M2,10.64
FR 734,11.33
FR 734-M2,11.13
FR 738,9.2
FR 738-E0V9,9.53
FR 738-E0XK21V9,10.41
FR 738-E0XV9,9.72
FR 738-M2,9
FR 750,10.83
FR 750-K21,11.52
FR 750-K70T6,17.01
FR 750-M2,10.63
FR 751,10.49
FR 751-M2,10.29
FR 752,10.49
FR 752-A,10.49
FR 752-M2,10.29
FR 753-E0M2V9,15.17
FR 753-E0V9,15.37
FR 754,10.49
FR 754-M2,10.29
FR 754-M2R26,11.41
FR 754-M2R5,11.71
FR 754-R26,11.61
FR 754-XV38,12.24
FR 755,10.83
FR 755-A,10.83
FR 755-M2,10.63
FR 755-M2R23,11.55
FR 755-M2R26,11.74
FR 755-M2R27,12.28
FR 755-M2R5,12.04
FR 756,11.07
FR 756-M2,10.87
FR 756-M2R26,12.04
FR 756-M2R27,12.58
FR 756-M2R5,12.28
FR 757,10.49
FR 757-M2,10.29
FR 769,10.85
FR 769-M2,10.65
FR 776,12.42
FR 776-E8M2,12.4
FR 776-K21,13.11
FR 776-M2,12.22
FR 792,16.64
FR 792-D,17.79
FR 792-D1,17.79
FR 792-D2,20.24
FR 792-D3,20.94
FR 792-D5,18.11
FR 792-D6,18.1
FR 792-D6K60,27.56
FR 792-D6K70,23.83
FR 792-D7,20.49
FR 793,15.68
FR 793-D,16.83
FR 793-D10M2,17.42
FR 793-D11,18.87
FR 793-D11M2,18.67
FR 793-D1M2,16.63
FR 793-D2M2,19.08
FR 793-D3K70,25.74
FR 793-D3M2,19.78
FR 793-D5M2,16.95
FR 793-D6,17.14
FR 793-D6K70,22.9
FR 793-D6M2,16.94
FR 793-D7,19.53
FR 793-D7M2,19.33
FR 793-D8,20.51
FR 793-D8M2,20.31
FR 793-DM2,16.63
FR 793-E3D1,17.18
FR 793-E3K70,21.79
FR 793-M2,15.48
FR 796,18.1
FR 796-M2,17.9
FR 7A1,8.2
FR 7A1-M2,8
FR 7A2,9.07
FR 7A2-M2,8.87
FR 7A2-M2R23,9.45
FR 7A2-R23,9.65
FR 7A4,8.89
FR 7A4-M2,8.69
FR 7A5,9.07
FR 7A5-M2,8.87
FR 7A7,9.48
FR 7A7-M2,9.28
FR 7C1,16.38
FR 7C2,16.38
FR 7C3,16.38
FR 7C4,16.38
FR 7C5,16.38
FR 874,12.7
FR 874-AK22,13.38
FR 874-E7K21,13.23
FR 874-E7K60,22
FR 874-E7K70,18.3
FR 874-K21,13.39
FR 874-K70,18.46
FR 874-M1,12.5
FR 874-M1K24,13.18
FR 874-M2,12.5
FR 901,8.86
FR 901-K70V9,14.87
FR 901-M1,8.66
FR 901-M2,8.66
FR 901-M2T6,9.08
FR 901-W3,11.03
FR 901-W3M1,10.83
FR 901-W3M2,10.83
FR 901-X,10.39
FR 901-XM2,10.19
FR 902,9.75
FR 902-A,9.75
FR 902-K21,10.44
FR 902-K70,15.51
FR 902-M1,9.55
FR 902-M2,9.55
FR 902-M2R23,10.13
FR 902-W3,11.92
FR 902-W3K70,17.68
FR 902-W3M2,11.72
FR 902-X,10.62
FR 902-XM2,10.42
FR 905,9.75
FR 905-A,9.75
FR 905-K70,15.51
FR 905-M2,9.55
FR 905-W3,11.93
FR 905-W3M2,11.73
FR 905-X,10.62
FR 905-XM2,10.42
FR 907,10.16
FR 907-M1,9.96
FR 907-M2,9.96
FR 907-M2K23,10.65
FR 907-W3,12.33
FR 907-W3M2,12.13
FR 907-X,11.24
FR 907-XM2,11.04
FR 908,9.45
FR 908-K21,10.14
FR 908-M1,9.25
FR 908-M2,9.25
FR 910,10.77
FR 910-M2,10.57
FR 912,10.68
FR 912-K70,16.44
FR 912-M2,10.48
FR 913,11.59
FR 913-M2,11.39
FR 914,9.27
FR 914-M2,9.07
FR 915,9.97
FR 915-A,9.97
FR 915-AR28,10.56
FR 915-K25,10.72
FR 915-K70,15.73
FR 915-K70V9,15.98
FR 915-M1,9.77
FR 915-M1R28,10.36
FR 915-M2,9.77
FR 915-M2K23,10.46
FR 915-M2P11,12.46
FR 915-M2R28,10.36
FR 915-R28,10.56
FR 915-T6,10.39
FR 915-W3,12.15
FR 915-W3K25,12.9
FR 915-W3M2,11.95
FR 915-W3M2R28,12.54
FR 915-XM2,10.37
FR 915-XM2T6,10.79
FR 915-XR28,11.15
FR 916,10.65
FR 916-M2,10.45
FR 916-M2K23,11.14
FR 916-M2P11,13.14
FR 916-W3,12.82
FR 916-W3M2,12.62
FR 917,11.34
FR 917-M2,11.14
FR 930,10.69
FR 930-K70,16.45
FR 930-M2,10.49
FR 930-W3,15.51
FR 930-W3M2,15.31
FR 930-XV38,11.86
FR 931,10.98
FR 931-A,10.98
FR 931-M2,10.78
FR 931-M2R24,11.75
FR 931-R5,12.38
FR 931-W3,15.8
FR 931-W3M2,15.6
FR 931-XM2V38,12.62
FR 931-XV38,12.82
FR 933,11.52
FR 933-M2,11.32
FR 934,12.01
FR 934-M2,11.81
FR 934-W3M2,16.63
FR 938,9.88
FR 938-A,9.88
FR 938-M2,9.68
FR 938-W3,14.7
FR 938-W3M2,14.5
FR 950,11.51
FR 950-A,11.51
FR 950-M1,11.31
FR 950-M2,11.31
FR 951,11.17
FR 951-M1R26,12.08
FR 951-M2,10.97
FR 951-V9,11.42
FR 951-W3,15.99
FR 951-W3M2,15.79
FR 951-XM2V38,12.72
FR 951-XV38,12.92
FR 952,11.17
FR 952-M2,10.97
FR 952-W3,15.99
FR 952-W3M2,15.79
FR 953-E0M2V9,15.85
FR 953-E0V9,16.05
FR 954,11.17
FR 954-AR26,12.29
FR 954-K70,16.93
FR 954-K70V9,17.18
FR 954-M1R24,11.94
FR 954-M2,10.97
FR 954-M2R26,12.09
FR 954-M2R5,12.39
FR 954-R5,12.59
FR 954-V9,11.42
FR 954-W3,15.99
FR 954-W3M2,15.79
FR 954-W3M2R26,16.91
FR 954-W3M2R5,17.21
FR 954-W3R5,17.41
FR 954-XM2V38,12.72
FR 954-XV38,12.92
FR 955,11.51
FR 955-E6M2R27,13.12
FR 955-K21,12.2
FR 955-K25,12.26
FR 955-M1R26,12.42
FR 955-M2,11.31
FR 955-M2R26,12.42
FR 955-M2R27,12.96
FR 955-M2R5,12.72
FR 955-M3R26,12.76
FR 955-R27,13.16
FR 955-T6,11.93
FR 955-W3M1,16.13
FR 955-W3M2,16.13
FR 955-W3M2R26,17.24
FR 955-W3M2R27,17.78
FR 955-W3M2R5,17.54
FR 956,11.75
FR 956-E6M2R25,11.93
FR 956-M1,11.55
FR 956-M2,11.55
FR 956-M2R26,12.72
FR 956-M2R27,13.26
FR 956-M2R5,12.96
FR 956-M3R26,13.06
FR 956-R27,13.46
FR 956-W3,16.57
FR 956-W3M2,16.37
FR 956-W3M2R26,17.54
FR 956-W3M2R27,18.08
FR 956-W3M2R5,17.78
FR 956-XM2V38,13.32
FR 956-XV38,13.52
FR 957,11.17
FR 957-M2,10.97
FR 957-W3,15.99
FR 957-W3M2,15.79
FR 969,11.53
FR 969-M2,11.33
FR 969-W3M2,16.15
FR 976,13.1
FR 976-K70,18.86
FR 976-M2,12.9
FR 992,17.32
FR 992-D,18.47
FR 992-D1,18.47
FR 992-D11A,20.51
FR 992-D1A,18.47
FR 992-D1K21,19.16
FR 992-D1K70,24.23
FR 992-D1M2,18.27
FR 992-D1M2K70,24.03
FR 992-D1T6,18.89
FR 992-D2,20.92
FR 992-D2A,20.92
FR 992-D2M2,20.72
FR 992-D3,21.62
FR 992-D3K70,27.38
FR 992-D5,18.79
FR 992-D6,18.78
FR 992-D7,21.17
FR 992-D7A,21.17
FR 992-DM2,18.27
FR 992-E3,17.67
FR 992-E3D1,18.82
FR 992-E3D1K21,19.51
FR 992-E3DK21,19.51
FR 992-K70,23.08
FR 992-M2,17.12
FR 992-X,18.25
FR 993,16.36
FR 993-A,16.36
FR 993-D,17.51
FR 993-D1,17.51
FR 993-D10,18.3
FR 993-D10A,18.3
FR 993-D10M1,18.1
FR 993-D10M2,18.1
FR 993-D11,19.55
FR 993-D11M2,19.35
FR 993-D1A,17.51
FR 993-D1AK12,18.02
FR 993-D1K21,18.2
FR 993-D1K60,26.97
FR 993-D1K70,23.27
FR 993-D1M1,17.31
FR 993-D1M2,17.31
FR 993-D1M2T6,17.73
FR 993-D1M3,17.65
FR 993-D1X,18.09
FR 993-D1XM2,17.89
FR 993-D2,19.96
FR 993-D2A,19.96
FR 993-D2K70,25.72
FR 993-D2M1,19.76
FR 993-D2M2,19.76
FR 993-D2XK21,21.23
FR 993-D3,20.66
FR 993-D3K70,26.42
FR 993-D3M2,20.46
FR 993-D3T6,21.08
FR 993-D5,17.83
FR 993-D5A,17.83
FR 993-D5M1,17.63
FR 993-D5M2,17.63
FR 993-D6,17.82
FR 993-D6A,17.82
FR 993-D6K21,18.51
FR 993-D6K70,23.58
FR 993-D6M1,17.62
FR 993-D6M2,17.62
FR 993-D7,20.21
FR 993-D7K70,25.97
FR 993-D7M1,20.01
FR 993-D7M2,20.01
FR 993-D8,21.19
FR 993-D8M2,20.99
FR 993-D8M2K60,30.45
FR 993-DM1,17.31
FR 993-DM2,17.31
FR 993-E3,16.71
FR 993-E3D,17.86
FR 993-E3D1,17.86
FR 993-E3D10XM1,19.03
FR 993-E3D1M2,17.66
FR 993-E3D1XAK22,19.12
FR 993-E3D2,20.31
FR 993-E3D3,21.01
FR 993-E3D6M1,17.97
FR 993-E3DM2,17.66
FR 993-E3DM2K20,18.36
FR 993-E3DX,18.44
FR 993-E3K21,17.4
FR 993-E3K70,22.47
FR 993-E3M2,16.51
FR 993-K21,17.05
FR 993-K25,17.11
FR 993-K70,22.12
FR 993-M1,16.16
FR 993-M2,16.16
FR 993-M2K23,16.85
FR 993-M2K70,21.92
FR 993-M2T6,16.58
FR 993-X,16.94
FR 993-XM2,16.74
FR 993-XM2T6,17.16
FR 996,18.78
FR 996-A,18.78
FR 996-K21,19.47
FR 996-K70,24.54
FR 996-L16,23.78
FR 996-L5,18.78
FR 996-L5M2,18.58
FR 996-L6,18.78
FR 996-L6K21,19.47
FR 996-L6M1,18.58
FR 996-L6M2,18.58
FR 996-L9,19.02
FR 996-L9M2,18.82
FR 996-M1,18.58
FR 996-M2,18.58
FR 996-M2T6,19
FR 996-T6,19.2
FR 996-X,21.76
FR 996-XL16,26.76
FR 996-XL16M2,26.56
FR 996-XM2,21.56
FR 9A1,8.88
FR 9A1-A,8.88
FR 9A1-K21,9.57
FR 9A1-M2,8.68
FR 9A1-X,9.1
FR 9A1-XM2,8.9
FR 9A2,9.75
FR 9A2-M1,9.55
FR 9A2-M2,9.55
FR 9A4,9.57
FR 9A4-K21,10.26
FR 9A4-M2,9.37
FR 9A5,9.75
FR 9A5-M2,9.55
FR 9A7,10.16
FR 9A7-M2,9.96
FR 9C1,17.06
FR 9C1-A,17.06
FR 9C1-M1,16.86
FR 9C1-M2,16.86
FR 9C2,17.06
FR 9C2-A,17.06
FR 9C2-M1,16.86
FR 9C2-M2,16.86
FR 9C3,17.06
FR 9C3-A,17.06
FR 9C3-K21,17.75
FR 9C3-M2,16.86
FR 9C4,17.06
FR 9C4-A,17.06
FR 9C4-K70,22.82
FR 9C4-M1,16.86
FR 9C4-M2,16.86
FR 9C5,17.06
FR 9C5-M1,16.86
FR 9C5-M2,16.86
FR 9C5-M2K70,22.62
FR 9E2-M2,12.98
FR 9E2-M2K70,23.53
FR E101,23.3
FR E101-M2,23.1
FR E102,24.19
FR E102-M2,23.99
FR E105,24.19
FR E105-M2,23.99
FR E107,24.6
FR E107-M2,24.4
FR E108,23.89
FR E108-M2,23.69
FR E110,25.21
FR E110-M2,25.01
FR E112,25.12
FR E112-M2,24.92
FR E113,26.03
FR E113-M2,25.83
FR E114,23.71
FR E114-M2,23.51
FR E115,24.41
FR E115-K70,30.17
FR E115-M2,24.21
FR E115-M2R28,24.8
FR E116,25.09
FR E116-M2,24.89
FR E117,25.78
FR E117-M2,25.58
FR E120,24.66
FR E120-M2,24.46
FR E121,24.69
FR E121-M2,24.49
FR E122-M2,25.24
FR E125,25.51
FR E125-M2,25.31
FR E130,25.13
FR E130-M2,24.93
FR E131,25.42
FR E131-M2,25.22
FR E133,25.96
FR E133-E0,26.04
FR E133-M2,25.76
FR E134,26.45
FR E134-M2,26.25
FR E138,24.32
FR E138-M2,24.12
FR E138-X,25.1
FR E150,25.95
FR E150-M2,25.75
FR E151,25.61
FR E151-M1,25.41
FR E151-M2,25.41
FR E151-M2R25,25.63
FR E151-R5,27.02
FR E152,25.61
FR E152-M2,25.41
FR E153-E0M2V9,30.29
FR E153-E0V9,30.49
FR E154,25.61
FR E154-M2,25.41
FR E155,25.95
FR E155-M2,25.75
FR E155-M2R25,25.97
FR E156,26.19
FR E156-M2,25.99
FR E156-M2R26,27.16
FR E157,25.61
FR E157-M2,25.41
FR E169,25.97
FR E169-K70,31.73
FR E169-M2,25.77
FR E1A1,23.32
FR E1A1-M2,23.12
FR E1A2,24.19
FR E1A2-M2,23.99
FR E1A4,24.01
FR E1A4-M2,23.81
FR E1A5,24.19
FR E1A5-M2,23.99
FR E1A7,24.6
FR E1A7-M2,24.4
FS 1896D024,86.47
FS 1896D024-F,88.03
FS 1896D024-F1,88.03
FS 1896D024-F1M2,87.84
FS 1896D024-F2,90.36
FS 1896D024-F2M2,90.17
FS 1896D024-F3,91
FS 1896D024-F3M2,90.81
FS 1896D024-F7,90.22
FS 1896D024-F7M2,90.03
FS 1896D024-F8,97.12
FS 1896D024-F8M2,96.93
FS 1896D024-FK21,88.72
FS 1896D024-FM2,87.84
FS 1896D024-K40,101.71
FS 1896D024-M2,86.28
FS 1896D120,87.42
FS 1896D120-F,88.98
FS 1896D120-F1,88.98
FS 1896D120-F2,91.31
FS 1896D120-F3,91.95
FS 1896D120-F7,91.17
FS 1896D120-F8,98.07
FS 1896D120-FM2,88.79
FS 1896D120-M2,87.23
FS 1896D230,87.42
FS 1896D230-F,88.98
FS 1896D230-F1,88.98
FS 1896D230-F2,91.31
FS 1896D230-F3,91.95
FS 1896D230-F7,91.17
FS 1896D230-F8,98.07
FS 1896D230-M2,87.23
FS 1896E024,86.91
FS 1896E024-F,88.47
FS 1896E024-F1,88.47
FS 1896E024-F1M2,88.28
FS 1896E024-F2,90.8
FS 1896E024-F2M2,90.61
FS 1896E024-F3,91.44
FS 1896E024-F7,90.66
FS 1896E024-F8,97.56
FS 1896E024-F8M2,97.37
FS 1896E024-FK21,89.16
FS 1896E024-FK40,103.71
FS 1896E024-FM2,88.28
FS 1896E024-K21,87.6
FS 1896E024-K40,102.15
FS 1896E024-M2,86.72
FS 1896E120,87.42
FS 1896E120-F,88.98
FS 1896E120-F1,88.98
FS 1896E120-F2,91.31
FS 1896E120-F3,91.95
FS 1896E120-F7,91.17
FS 1896E120-F8,98.07
FS 1896E120-M2,87.23
FS 1896E230,87.42
FS 1896E230-F,88.98
FS 1896E230-F1,88.98
FS 1896E230-F1M2,88.79
